date,open,high,low,close,volume,average,barCount,ticker
2024-05-15,31.38,31.4,30.81,31.27,23810692.0,31.088,72824,INTC
2024-05-16,31.64,32.26,31.52,32.03,35521412.0,31.896,105342,INTC
2024-05-17,32.06,32.11,31.59,31.83,32015397.0,31.845,82361,INTC
2024-05-20,31.85,32.42,31.76,32.1,22824589.0,32.132,74702,INTC
2024-05-21,31.98,32.24,31.62,31.74,22228363.0,31.782,67745,INTC
2024-05-22,31.91,32.07,31.09,31.42,26813671.0,31.587,93846,INTC
2024-05-23,31.45,31.57,29.87,30.08,43274495.0,30.391,139978,INTC
2024-05-24,30.29,31.02,30.13,30.72,24853308.0,30.7,81670,INTC
2024-05-28,30.94,31.37,30.65,31.06,24891239.0,31.069,80262,INTC
2024-05-29,30.46,30.67,30.1,30.13,22668796.0,30.384,74567,INTC
2024-05-30,30.21,30.5,30.08,30.19,21456564.0,30.295,73156,INTC
2024-05-31,30.22,30.96,29.94,30.85,34230885.0,30.349,98772,INTC
2024-06-03,31.03,31.07,30.05,30.29,25394178.0,30.352,87863,INTC
2024-06-04,30.75,30.75,29.94,30.03,35859913.0,30.153,103513,INTC
2024-06-05,30.27,30.84,30.01,30.78,31767598.0,30.57,104128,INTC
2024-06-06,30.56,30.59,30.16,30.42,22333725.0,30.394,71651,INTC
2024-06-07,30.25,30.78,30.2,30.74,21858555.0,30.554,70286,INTC
2024-06-10,30.54,30.95,30.28,30.91,22968176.0,30.672,71186,INTC
2024-06-11,30.78,31.03,30.53,30.92,18191870.0,30.842,66193,INTC
2024-06-12,31.45,31.48,30.38,30.76,33500725.0,30.863,101266,INTC
2024-06-13,30.39,30.58,30.14,30.46,23480164.0,30.383,78033,INTC
2024-06-14,30.28,30.56,30.21,30.45,19525988.0,30.354,66226,INTC
2024-06-17,30.34,31.0,30.18,30.98,23369030.0,30.593,80320,INTC
2024-06-18,30.99,31.47,30.5,30.63,22443411.0,30.827,77226,INTC
2024-06-20,30.57,31.11,30.45,30.62,32677135.0,30.803,114739,INTC
2024-06-21,30.86,31.36,30.67,31.09,36293833.0,31.072,109356,INTC
2024-06-24,31.16,31.42,30.53,30.57,26113454.0,30.794,82897,INTC
2024-06-25,30.69,30.83,30.29,30.74,19046989.0,30.657,64491,INTC
2024-06-26,30.68,30.68,30.27,30.54,18177406.0,30.45,57830,INTC
2024-06-27,30.41,30.66,30.28,30.59,18496871.0,30.51,64225,INTC
2024-06-28,30.75,31.31,30.72,30.97,25779774.0,31.009,86251,INTC
2024-07-01,30.91,31.02,30.61,30.84,18412211.0,30.793,64095,INTC
2024-07-02,30.86,31.31,30.58,31.07,22136077.0,30.918,72437,INTC
2024-07-03,31.14,31.34,30.91,31.23,17990693.0,31.14,47795,INTC
2024-07-05,31.4,32.34,31.31,32.02,32983366.0,31.89,105792,INTC
2024-07-08,33.03,34.09,32.82,33.99,61041776.0,33.621,206208,INTC
2024-07-09,35.02,35.22,33.72,34.59,76212713.0,34.353,223104,INTC
2024-07-10,34.44,34.97,34.13,34.87,35832002.0,34.642,110044,INTC
2024-07-11,35.02,35.15,33.31,33.5,40779738.0,33.838,140746,INTC
2024-07-12,33.78,35.48,33.77,34.49,47166777.0,34.777,149300,INTC
2024-07-15,34.7,35.23,34.31,34.46,31258461.0,34.681,97803,INTC
2024-07-16,34.36,34.45,33.83,34.34,21706192.0,34.153,72144,INTC
2024-07-17,36.08,37.16,34.4,34.46,82372129.0,35.487,265201,INTC
2024-07-18,34.96,36.3,34.53,34.87,64700798.0,35.495,214221,INTC
2024-07-19,34.55,34.58,32.85,32.98,52839259.0,33.227,165906,INTC
2024-07-22,33.27,33.41,32.76,33.37,30223381.0,33.106,104675,INTC
2024-07-23,32.96,33.23,32.83,32.95,19821354.0,33.013,72786,INTC
2024-07-24,32.54,32.8,31.66,31.7,35524317.0,32.068,121628,INTC
2024-07-25,31.41,31.99,30.95,31.1,38611346.0,31.414,144548,INTC
2024-07-26,31.41,31.56,31.02,31.35,26524530.0,31.299,97043,INTC
2024-07-29,31.42,31.47,30.79,30.83,22853053.0,31.073,76093,INTC
2024-07-30,30.84,30.91,30.0,30.13,32997133.0,30.33,115328,INTC
2024-07-31,30.46,30.87,30.28,30.74,37691179.0,30.638,140275,INTC
2024-08-01,30.44,30.71,28.89,29.05,57683835.0,29.552,192322,INTC
2024-08-02,21.94,21.98,20.42,21.48,238704724.0,21.129,614669,INTC
2024-08-05,20.2,20.39,19.29,20.11,121961022.0,19.98,355378,INTC
2024-08-06,20.33,20.63,19.75,19.83,84669899.0,20.025,222028,INTC
2024-08-07,19.92,20.25,18.95,18.99,76926222.0,19.665,204626,INTC
2024-08-08,19.1,20.55,18.84,20.49,73494580.0,19.831,195560,INTC
2024-08-09,20.09,20.15,19.5,19.71,62949334.0,19.764,158610,INTC
2024-08-12,19.87,19.97,19.0,19.36,43741827.0,19.492,105240,INTC
2024-08-13,19.48,20.48,19.47,20.47,57147545.0,20.108,155016,INTC
2024-08-14,20.48,20.5,19.78,19.92,46124741.0,20.004,105533,INTC
2024-08-15,20.32,21.06,20.23,20.69,68061581.0,20.616,166096,INTC
2024-08-16,20.45,20.9,20.41,20.87,35179754.0,20.715,89837,INTC
2024-08-19,20.89,21.86,20.83,21.52,54237134.0,21.311,119716,INTC
2024-08-20,21.23,21.23,20.82,20.99,66637035.0,21.025,133140,INTC
2024-08-21,21.09,21.44,21.07,21.41,42556560.0,21.263,110777,INTC
2024-08-22,21.39,21.4,20.04,20.1,61635495.0,20.567,144224,INTC
2024-08-23,20.33,20.93,20.26,20.54,55395406.0,20.555,131885,INTC
2024-08-26,20.52,20.56,19.95,20.13,38973338.0,20.205,103245,INTC
2024-08-27,20.14,20.26,19.84,20.07,35749266.0,20.074,98819,INTC
2024-08-28,19.98,20.11,19.51,19.61,39181455.0,19.683,92533,INTC
2024-08-29,19.77,20.6,19.75,20.13,52303868.0,20.252,140966,INTC
2024-08-30,21.25,22.12,21.0,22.04,133556376.0,21.772,304094,INTC
2024-09-03,21.54,21.69,19.99,20.1,85683695.0,20.578,218774,INTC
2024-09-04,19.78,20.05,19.54,19.79,40101042.0,19.789,107425,INTC
2024-01-02,156.93,161.64,156.79,159.97,5465651.0,159.805,32023,JNJ
2024-01-03,160.49,161.44,159.8,160.97,4293480.0,160.95,26085,JNJ
2024-01-04,161.59,161.98,160.42,160.63,3275221.0,161.003,20028,JNJ
2024-01-05,160.5,161.34,159.47,161.13,2788489.0,160.772,17604,JNJ
2024-01-08,161.1,161.66,159.61,161.53,3171512.0,160.702,18336,JNJ
2024-01-09,161.63,163.28,160.59,161.63,3299422.0,161.705,19902,JNJ
2024-01-10,161.83,162.62,161.2,161.87,2633487.0,161.756,16302,JNJ
2024-01-11,162.07,162.2,160.78,161.15,2905420.0,161.191,17729,JNJ
2024-01-12,161.84,162.47,161.69,162.39,2358072.0,162.095,14447,JNJ
2024-01-16,161.57,162.25,160.18,160.52,3173954.0,161.078,18629,JNJ
2024-01-17,160.25,161.3,159.87,160.43,2639611.0,160.588,16223,JNJ
2024-01-18,160.0,161.37,159.69,161.21,2922894.0,160.514,19822,JNJ
2024-01-19,161.15,161.93,160.28,161.68,3615727.0,161.255,20470,JNJ
2024-01-22,162.0,163.58,161.34,162.47,4040170.0,162.468,25813,JNJ
2024-01-23,159.66,160.51,156.91,159.81,5752129.0,159.254,35642,JNJ
2024-01-24,159.75,160.6,158.16,158.96,3286561.0,158.944,21580,JNJ
2024-01-25,159.0,159.62,158.47,159.56,3221545.0,159.134,19584,JNJ
2024-01-26,160.43,160.74,159.36,159.5,2593928.0,159.808,15865,JNJ
2024-01-29,159.01,160.07,158.96,159.36,3406038.0,159.473,20368,JNJ
2024-01-30,159.35,159.76,158.13,158.77,2945492.0,158.645,18561,JNJ
2024-01-31,160.4,160.62,158.67,158.9,3413973.0,159.273,21920,JNJ
2024-02-01,158.16,158.49,157.05,158.36,4737789.0,157.977,27327,JNJ
2024-02-02,157.97,158.31,155.94,156.61,4543856.0,156.813,25649,JNJ
2024-02-05,156.61,156.89,155.34,155.8,5563347.0,156.004,32870,JNJ
2024-02-06,155.83,158.73,155.6,158.06,5639251.0,157.458,31114,JNJ
2024-02-07,157.8,159.37,157.69,157.98,5028888.0,158.106,28224,JNJ
2024-02-08,157.34,157.34,155.31,156.4,5899918.0,155.9,29830,JNJ
2024-02-09,156.27,157.2,155.67,156.76,3180282.0,156.494,19375,JNJ
2024-02-12,156.58,158.41,156.35,157.85,2812463.0,157.546,18363,JNJ
2024-02-13,157.64,158.45,155.75,156.47,4599602.0,156.53,28925,JNJ
2024-02-14,156.35,156.46,154.84,155.74,5320997.0,155.431,29840,JNJ
2024-02-15,155.98,158.48,155.89,157.92,3974593.0,157.606,24596,JNJ
2024-02-16,156.6,157.26,155.67,156.55,5427131.0,156.765,28917,JNJ
2024-02-20,156.56,158.61,156.44,157.86,5180152.0,157.773,31243,JNJ
2024-02-21,158.02,158.69,157.13,158.68,4261223.0,158.042,24634,JNJ
2024-02-22,158.98,160.74,157.77,160.45,4064447.0,159.702,26742,JNJ
2024-02-23,160.88,162.25,160.16,161.84,3447179.0,161.636,21653,JNJ
2024-02-26,161.8,162.01,160.57,160.79,2604061.0,160.932,16183,JNJ
2024-02-27,160.34,161.04,159.64,160.98,3004262.0,160.552,19962,JNJ
2024-02-28,161.0,161.61,160.29,161.55,3101431.0,161.012,20265,JNJ
2024-02-29,162.0,162.19,160.94,161.38,4175481.0,161.627,27076,JNJ
2024-03-01,161.83,162.57,161.09,162.12,3305262.0,162.128,21076,JNJ
2024-03-04,161.32,161.32,158.27,159.84,4618004.0,159.29,30193,JNJ
2024-03-05,160.48,161.24,159.2,159.97,5249201.0,159.862,31443,JNJ
2024-03-06,159.46,160.93,159.22,159.34,3371238.0,159.903,22519,JNJ
2024-03-07,160.0,160.36,158.24,158.87,2519981.0,159.068,15161,JNJ
2024-03-08,158.87,160.39,158.42,159.52,2722401.0,159.521,17895,JNJ
2024-03-11,159.49,161.32,158.88,161.23,2449740.0,160.345,15185,JNJ
2024-03-12,161.58,163.11,161.13,162.74,4381291.0,162.218,26000,JNJ
2024-03-13,162.53,162.68,159.81,161.1,3415259.0,161.604,21592,JNJ
2024-03-14,160.94,161.54,158.69,159.21,3365129.0,159.676,21867,JNJ
2024-03-15,158.06,159.19,157.1,158.18,5477020.0,157.973,28627,JNJ
2024-03-18,158.57,158.69,156.5,156.76,3065873.0,157.152,19553,JNJ
2024-03-19,156.67,156.86,155.66,156.21,3805941.0,156.233,24687,JNJ
2024-03-20,155.7,156.44,155.21,155.76,3015505.0,155.647,20028,JNJ
2024-03-21,155.59,156.95,155.1,155.75,2699133.0,156.182,15947,JNJ
2024-03-22,155.69,156.36,155.11,155.23,2757344.0,155.52,17976,JNJ
2024-03-25,155.4,155.99,154.9,155.22,2836976.0,155.365,17540,JNJ
2024-03-26,155.61,156.23,154.76,155.77,3274306.0,155.512,18982,JNJ
2024-03-27,155.99,158.22,155.44,157.96,5024761.0,157.15,31763,JNJ
2024-03-28,158.2,159.14,158.11,158.19,2553881.0,158.475,16198,JNJ
2024-04-01,157.72,158.15,156.77,157.78,2207354.0,157.559,13513,JNJ
2024-04-02,156.57,157.83,155.95,157.73,3218553.0,157.073,19644,JNJ
2024-04-03,157.79,158.05,154.25,154.26,4623520.0,155.25,27522,JNJ
2024-04-04,155.31,155.5,152.41,152.5,3688808.0,153.759,22931,JNJ
2024-04-05,152.03,153.01,151.61,152.39,4204766.0,152.304,27100,JNJ
2024-04-08,151.99,153.04,151.56,151.59,3386584.0,152.139,20989,JNJ
2024-04-09,151.55,152.54,150.94,152.29,3523830.0,151.995,22686,JNJ
2024-04-10,151.53,151.82,149.76,150.2,3953998.0,150.435,23816,JNJ
2024-04-11,150.8,150.87,148.39,148.79,4637595.0,149.15,25356,JNJ
2024-04-12,148.06,149.07,147.15,147.52,3923965.0,147.894,25365,JNJ
2024-04-15,148.37,149.49,147.37,147.59,4454395.0,148.362,27767,JNJ
2024-04-16,145.01,146.25,143.39,144.45,7646450.0,144.762,47029,JNJ
2024-04-17,145.0,145.41,143.54,144.77,6037898.0,144.221,33015,JNJ
2024-04-18,144.98,145.8,143.13,145.74,5145435.0,144.818,31555,JNJ
2024-04-19,146.15,148.13,144.54,147.91,5117699.0,146.951,29148,JNJ
2024-04-22,148.42,150.27,147.3,149.12,5166894.0,149.123,31206,JNJ
2024-04-23,149.86,150.49,148.2,149.56,4678072.0,149.617,27393,JNJ
2024-04-24,148.14,148.99,146.86,148.53,5143415.0,148.149,30871,JNJ
2024-04-25,149.37,149.58,146.33,146.82,4155838.0,147.0,26729,JNJ
2024-04-26,146.7,147.18,145.95,146.14,3055405.0,146.421,18155,JNJ
2024-04-29,146.14,147.22,145.98,146.82,3675253.0,146.487,21573,JNJ
2024-04-30,146.88,146.88,144.53,144.59,3542844.0,145.402,20296,JNJ
2024-05-01,148.74,151.85,147.62,151.18,9305282.0,150.42,53300,JNJ
2024-05-02,152.04,152.33,149.14,149.92,4679881.0,149.906,27773,JNJ
2024-05-03,149.89,149.89,147.82,149.27,3769240.0,148.827,19659,JNJ
2024-05-06,149.87,150.05,147.91,148.58,2865233.0,148.628,16210,JNJ
2024-05-07,149.38,149.73,148.45,148.72,3294471.0,148.901,18559,JNJ
2024-05-08,149.12,149.73,148.7,148.95,4171606.0,149.078,19867,JNJ
2024-05-09,148.98,150.1,148.89,149.85,3830369.0,149.641,22399,JNJ
2024-05-10,150.0,150.09,149.19,149.91,3275708.0,149.585,18454,JNJ
2024-05-13,150.04,152.0,149.7,151.22,3006020.0,150.63,16517,JNJ
2024-05-14,151.85,152.21,150.7,151.38,2466549.0,151.31,14585,JNJ
2024-05-15,151.82,152.95,151.3,152.67,2526796.0,152.151,15463,JNJ
2024-05-16,153.0,154.38,152.33,154.28,3844198.0,153.672,22601,JNJ
2024-05-17,154.86,154.86,153.71,154.64,2934428.0,154.366,17187,JNJ
2024-05-20,153.1,153.39,151.26,151.27,3558357.0,152.007,20256,JNJ
2024-05-21,151.78,152.59,150.78,151.24,2758691.0,151.224,16472,JNJ
2024-05-22,150.84,154.08,150.32,153.5,3726821.0,153.033,19949,JNJ
2024-05-23,152.75,152.84,149.37,149.7,4002338.0,150.711,23918,JNJ
2024-05-24,149.53,149.82,146.76,146.97,4790585.0,147.77,26870,JNJ
2024-05-28,146.79,146.79,144.15,144.38,6202662.0,144.883,30944,JNJ
2024-05-29,143.82,145.42,143.71,144.44,4160301.0,144.5,21697,JNJ
2024-05-30,144.62,145.61,144.02,145.28,3226126.0,145.065,18040,JNJ
2024-05-31,145.57,147.48,145.19,146.67,4675444.0,146.77,24910,JNJ
2024-06-03,147.25,148.9,146.77,147.74,3771472.0,147.86,21953,JNJ
2024-06-04,147.48,148.31,146.19,147.8,4244524.0,147.216,24946,JNJ
2024-06-05,147.97,147.99,145.85,145.97,3134104.0,146.507,18152,JNJ
2024-06-06,145.5,147.0,144.66,146.42,2639048.0,146.345,15288,JNJ
2024-06-07,146.68,148.3,146.34,147.08,2481232.0,147.456,15516,JNJ
2024-06-10,146.53,147.56,145.6,147.13,3027583.0,146.683,18739,JNJ
2024-06-11,146.81,147.16,145.44,146.76,2559014.0,146.354,14473,JNJ
2024-06-12,147.06,147.21,144.78,145.41,3566362.0,145.694,21144,JNJ
2024-06-13,145.07,146.0,143.88,145.45,2701555.0,145.061,14520,JNJ
2024-06-14,145.14,145.97,144.48,145.54,1890478.0,145.215,9829,JNJ
2024-06-17,145.02,146.43,144.74,145.95,2990515.0,145.688,16341,JNJ
2024-06-18,145.96,146.39,145.26,145.65,2765767.0,145.66,14472,JNJ
2024-06-20,145.27,148.08,145.01,147.78,3924528.0,146.837,22748,JNJ
2024-06-21,147.89,149.08,147.37,148.75,4686676.0,148.333,16859,JNJ
2024-06-24,149.0,149.72,148.17,149.12,3299432.0,149.122,19892,JNJ
2024-06-25,149.18,149.2,146.94,147.19,2475702.0,147.83,14259,JNJ
2024-06-26,146.2,147.19,145.78,146.82,2427228.0,146.664,14261,JNJ
2024-06-27,146.8,147.36,144.84,145.8,2718437.0,145.922,15714,JNJ
2024-06-28,146.04,147.07,145.65,146.16,3136120.0,146.307,17376,JNJ
2024-07-01,146.07,148.7,145.62,146.44,2773710.0,146.624,15398,JNJ
2024-07-02,146.43,147.15,145.74,146.03,2571296.0,146.218,15276,JNJ
2024-07-03,146.2,146.65,144.74,145.69,1867726.0,145.277,10579,JNJ
2024-07-05,145.77,146.55,144.5,146.48,2482330.0,145.583,13364,JNJ
2024-07-08,146.4,147.22,145.25,145.48,2332534.0,145.971,12839,JNJ
2024-07-09,145.67,147.13,145.18,147.05,2773224.0,146.392,15554,JNJ
2024-07-10,147.26,149.47,146.68,149.43,3110029.0,148.332,17992,JNJ
2024-07-11,149.58,150.58,148.64,149.7,3317382.0,149.698,20258,JNJ
2024-07-12,150.0,150.88,149.24,149.88,2427553.0,150.182,13660,JNJ
2024-07-15,150.08,150.25,148.87,149.24,2783636.0,149.397,15928,JNJ
2024-07-16,149.69,151.08,149.16,151.01,3239839.0,150.444,19403,JNJ
2024-07-17,151.55,157.49,151.41,156.58,8529155.0,155.847,50768,JNJ
2024-07-18,155.6,157.07,154.62,155.42,5126880.0,156.157,31037,JNJ
2024-07-19,156.63,156.64,154.12,154.69,3836222.0,155.029,20450,JNJ
2024-07-22,154.77,155.11,153.59,154.24,2770300.0,154.339,16652,JNJ
2024-07-23,153.31,153.5,151.57,152.35,2964152.0,152.433,16635,JNJ
2024-07-24,152.76,156.41,152.33,156.28,3705471.0,155.246,22635,JNJ
2024-07-25,156.48,160.58,156.0,159.64,5459205.0,159.462,33667,JNJ
2024-07-26,159.75,161.58,159.47,160.64,4090848.0,160.869,24928,JNJ
2024-07-29,159.97,160.0,158.05,158.56,2959613.0,159.187,19871,JNJ
2024-07-30,158.54,161.55,158.36,161.33,3319110.0,160.461,19115,JNJ
2024-07-31,159.85,160.35,157.74,157.85,3312756.0,159.06,21746,JNJ
2024-08-01,158.48,160.81,157.71,160.76,3242048.0,159.479,20529,JNJ
2024-08-02,161.9,164.85,161.0,164.14,5822432.0,163.064,36163,JNJ
2024-08-05,163.79,165.78,160.58,161.25,6608469.0,162.535,38177,JNJ
2024-08-06,161.05,161.48,158.94,158.97,3164051.0,160.002,19504,JNJ
2024-08-07,158.87,160.62,158.19,158.9,2503288.0,159.444,15716,JNJ
2024-08-08,158.57,160.7,158.03,160.22,2236540.0,160.028,14425,JNJ
2024-08-09,160.12,160.93,159.34,160.62,2122648.0,160.365,13243,JNJ
2024-08-12,160.97,161.7,158.71,159.88,4310081.0,159.993,23980,JNJ
2024-08-13,160.27,160.37,156.44,158.39,4068687.0,157.921,25713,JNJ
2024-08-14,157.83,159.54,157.4,158.48,2433521.0,158.629,14450,JNJ
2024-08-15,158.37,159.5,157.84,159.09,2824707.0,158.774,15667,JNJ
2024-08-16,159.14,159.94,158.18,159.39,2335270.0,159.227,12458,JNJ
2024-08-19,159.46,160.3,159.13,159.63,1965848.0,159.678,11782,JNJ
2024-08-20,160.0,160.93,159.67,160.16,1796539.0,160.273,10581,JNJ
2024-08-21,160.4,161.48,160.31,161.43,1817189.0,160.928,11414,JNJ
2024-08-22,162.0,162.49,160.79,162.35,2437485.0,161.563,14743,JNJ
2024-08-23,162.5,164.22,161.69,164.13,3676980.0,163.12,19450,JNJ
2024-08-26,164.17,165.71,163.54,164.61,3380393.0,164.699,18836,JNJ
2024-08-27,163.5,164.04,162.16,162.95,2187991.0,162.93,12028,JNJ
2024-08-28,162.81,165.0,162.71,163.92,2789278.0,164.147,16758,JNJ
2024-08-29,164.63,164.72,163.36,164.23,2157098.0,164.265,13654,JNJ
2024-08-30,164.12,165.98,163.81,165.86,2215445.0,164.874,13526,JNJ
2024-09-03,165.24,167.81,164.77,167.16,3293639.0,166.932,18880,JNJ
2024-09-04,167.81,168.85,166.71,166.73,1874163.0,167.809,10052,JNJ
2024-01-02,169.09,172.17,168.91,172.08,5713359.0,171.064,32887,JPM
2024-01-03,171.72,172.04,170.37,171.33,5203960.0,171.315,33007,JPM
2024-01-04,170.64,173.35,170.54,171.41,6186134.0,172.284,36041,JPM
2024-01-05,171.47,173.38,171.47,172.27,5813578.0,172.517,35665,JPM
2024-01-08,172.02,172.36,169.48,172.02,5376888.0,170.565,31898,JPM
2024-01-09,171.62,171.79,170.09,170.66,5364912.0,170.743,31313,JPM
2024-01-10,170.0,171.08,168.95,171.02,5080499.0,169.995,31638,JPM
2024-01-11,170.33,170.36,168.64,170.3,6727429.0,169.54,41577,JPM
2024-01-12,173.8,176.31,168.9,169.05,13031109.0,171.869,65988,JPM
2024-01-16,164.93,168.09,164.3,167.99,9775176.0,166.512,54942,JPM
2024-01-17,167.34,169.07,166.49,167.09,6679394.0,167.573,37431,JPM
2024-01-18,167.12,167.53,165.24,167.42,5467957.0,166.402,33616,JPM
2024-01-19,167.55,170.57,167.08,170.31,6860533.0,169.217,38065,JPM
2024-01-22,170.46,171.99,169.71,170.11,6852433.0,170.724,41482,JPM
2024-01-23,169.67,169.75,168.44,168.99,5044287.0,169.094,30991,JPM
2024-01-24,169.45,171.01,168.86,170.5,5866219.0,170.302,37279,JPM
2024-01-25,172.31,172.99,170.9,172.94,5384988.0,172.111,33940,JPM
2024-01-26,172.61,173.09,171.78,172.28,4279054.0,172.435,26806,JPM
2024-01-29,172.24,172.84,171.3,172.73,3353222.0,172.052,21126,JPM
2024-01-30,172.83,176.77,172.83,176.27,6493289.0,175.373,36515,JPM
2024-01-31,176.2,178.3,174.34,174.36,6797736.0,176.215,45961,JPM
2024-02-01,173.64,174.84,171.43,173.73,5625550.0,173.123,35846,JPM
2024-02-02,173.3,175.82,173.26,174.73,4606132.0,174.8,30368,JPM
2024-02-05,173.86,175.09,172.92,174.5,3774020.0,174.199,23522,JPM
2024-02-06,174.61,175.87,173.76,175.1,4099606.0,174.633,23177,JPM
2024-02-07,175.69,175.87,173.96,175.43,3407640.0,175.0,20839,JPM
2024-02-08,175.0,175.31,173.57,174.8,2932980.0,174.357,17505,JPM
2024-02-09,175.0,175.1,173.67,175.01,3071137.0,174.544,19141,JPM
2024-02-12,174.78,176.81,173.7,175.79,3498985.0,175.759,22080,JPM
2024-02-13,175.32,176.23,172.61,174.26,4484856.0,174.156,29138,JPM
2024-02-14,175.07,176.1,174.42,176.03,3740442.0,175.222,22277,JPM
2024-02-15,176.15,180.21,176.15,179.87,4972160.0,179.152,29758,JPM
2024-02-16,179.61,179.98,178.16,179.03,4068733.0,178.962,24378,JPM
2024-02-20,179.19,180.46,178.4,179.73,4053076.0,179.732,24662,JPM
2024-02-21,179.95,180.99,178.52,180.9,3897825.0,179.995,24595,JPM
2024-02-22,181.82,183.42,181.24,183.07,4631866.0,182.653,29199,JPM
2024-02-23,183.81,185.2,183.19,183.99,3705698.0,184.269,23032,JPM
2024-02-26,183.75,184.46,182.48,183.36,3781423.0,183.306,22367,JPM
2024-02-27,183.31,183.54,182.24,183.45,3331566.0,182.846,20322,JPM
2024-02-28,183.43,185.2,182.96,184.38,3812564.0,184.415,21413,JPM
2024-02-29,185.66,186.43,183.85,186.06,3775524.0,185.203,22446,JPM
2024-03-01,185.7,186.44,185.1,185.29,3231228.0,185.559,18584,JPM
2024-03-04,184.71,187.59,184.27,186.68,4188986.0,186.626,26370,JPM
2024-03-05,186.36,189.3,186.36,188.55,3558659.0,188.24,20700,JPM
2024-03-06,189.25,190.07,187.63,189.53,4127667.0,189.377,25365,JPM
2024-03-07,189.91,190.5,186.63,187.87,3921031.0,188.251,22227,JPM
2024-03-08,188.44,190.46,187.92,188.22,3524935.0,188.827,22722,JPM
2024-03-11,187.28,188.44,186.22,188.29,2998224.0,187.341,19434,JPM
2024-03-12,188.95,190.16,187.91,189.84,2876404.0,189.393,18228,JPM
2024-03-13,190.36,191.73,189.84,191.38,3333348.0,191.116,21748,JPM
2024-03-14,191.03,191.63,187.1,187.97,4619684.0,188.868,29801,JPM
2024-03-15,186.48,190.94,186.48,190.3,6460846.0,188.913,31423,JPM
2024-03-18,190.63,192.69,189.89,192.66,3854680.0,191.643,21420,JPM
2024-03-19,192.71,193.93,192.38,193.79,3951999.0,193.305,23838,JPM
2024-03-20,194.19,196.56,193.61,196.33,4521234.0,195.382,28084,JPM
2024-03-21,196.52,199.43,196.33,199.06,4749066.0,198.489,30733,JPM
2024-03-22,199.01,200.48,196.54,196.62,3875902.0,197.945,24088,JPM
2024-03-25,196.6,196.94,194.36,194.82,4145210.0,195.237,26356,JPM
2024-03-26,194.59,196.66,194.05,195.73,3027615.0,195.816,18852,JPM
2024-03-27,196.5,199.6,196.38,199.52,3890112.0,197.956,24001,JPM
2024-03-28,199.31,200.72,198.54,200.3,4206030.0,199.926,23882,JPM
2024-04-01,199.99,200.94,198.56,198.94,3563455.0,199.216,22048,JPM
2024-04-02,198.39,199.78,198.08,198.86,3585396.0,198.897,22042,JPM
2024-04-03,199.02,199.56,197.7,198.3,4989900.0,198.695,32068,JPM
2024-04-04,199.15,199.68,195.55,195.65,5064487.0,198.053,31182,JPM
2024-04-05,196.16,198.13,195.11,197.45,3553123.0,197.019,22974,JPM
2024-04-08,197.62,198.98,197.62,198.48,4578440.0,198.354,28423,JPM
2024-04-09,198.07,198.88,194.91,197.15,3879005.0,196.567,24690,JPM
2024-04-10,195.55,197.07,194.18,195.47,4297355.0,195.451,25814,JPM
2024-04-11,196.0,196.57,193.24,195.43,5205852.0,195.179,33651,JPM
2024-04-12,188.08,188.93,182.54,182.79,20568661.0,185.007,109873,JPM
2024-04-15,184.5,187.46,182.19,182.89,9550678.0,184.649,54348,JPM
2024-04-16,182.9,183.16,179.65,180.8,9230362.0,180.758,55483,JPM
2024-04-17,181.37,182.42,179.2,180.08,5268821.0,180.543,32065,JPM
2024-04-18,181.1,183.36,179.97,181.25,5027629.0,181.782,29310,JPM
2024-04-19,182.4,185.88,181.41,185.8,7345661.0,184.029,41871,JPM
2024-04-22,185.99,190.13,185.98,189.41,6088048.0,188.322,36380,JPM
2024-04-23,191.13,192.23,190.52,192.14,4767802.0,191.589,29363,JPM
2024-04-24,190.53,193.23,190.17,193.08,3730784.0,191.979,22680,JPM
2024-04-25,192.25,193.94,191.18,193.37,5027340.0,192.908,30196,JPM
2024-04-26,193.57,194.87,193.06,193.49,3333048.0,193.921,20688,JPM
2024-04-29,193.48,194.26,192.43,193.28,2769343.0,193.439,18287,JPM
2024-04-30,192.81,194.99,191.64,191.74,3970744.0,193.179,25953,JPM
2024-05-01,192.27,194.46,190.79,191.86,3851327.0,192.434,25244,JPM
2024-05-02,193.07,193.5,189.52,191.66,3469881.0,191.123,21855,JPM
2024-05-03,192.0,192.53,188.46,190.51,5426659.0,190.309,36117,JPM
2024-05-06,191.58,192.2,189.81,192.0,4328655.0,191.005,28141,JPM
2024-05-07,191.7,192.93,191.65,191.75,4151325.0,192.219,26987,JPM
2024-05-08,191.0,196.65,191.0,195.65,5709791.0,194.059,32173,JPM
2024-05-09,195.17,197.59,195.1,197.5,4931025.0,196.723,28370,JPM
2024-05-10,198.54,199.34,198.27,198.77,4758092.0,198.886,27395,JPM
2024-05-13,198.8,199.85,198.04,198.73,3518582.0,198.916,20549,JPM
2024-05-14,199.0,201.58,198.16,201.51,5210775.0,200.232,29499,JPM
2024-05-15,202.01,202.69,199.77,202.11,4413576.0,201.027,27503,JPM
2024-05-16,202.22,204.48,201.99,202.47,4980671.0,203.172,30022,JPM
2024-05-17,203.81,205.05,202.81,204.79,4870246.0,204.328,27354,JPM
2024-05-20,204.39,205.88,195.4,195.58,10499305.0,199.525,58183,JPM
2024-05-21,197.0,199.9,196.6,199.52,7385750.0,198.537,44200,JPM
